Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD2473,C058,P2165,28-02-2021,555.00,42.00%
OD2474,C059,P2166,08-06-2021,565.00,42.00%
OD2475,C060,P2167,23-01-2021,555.00,39.00%
OD2476,C061,P2168,21-05-2022,999.00,39.00%
OD2477,C062,P2169,01-02-2021,999.00,39.00%
OD2478,C063,P2170,27-05-2022,999.00,39.00%
OD2479,C064,P2171,21-05-2021,999.00,30.00%
OD2480,C065,P2172,21-05-2021,1119.00,30.00%
OD2481,C066,P2173,19-09-2022,1119.00,30.00%
OD2482,C067,P2174,03-03-2023,1119.00,25.00%
OD2483,C068,P2175,17-07-2021,1119.00,25.00%
OD2484,C069,P2176,09-06-2022,985.00,30.00%
OD2485,C070,P2176,16-01-2023,985.00,30.00%
OD2486,C071,P2176,17-06-2022,985.00,30.00%
OD2487,C072,P2176,08-01-2023,985.00,40.00%
OD2488,C073,P2176,22-05-2022,985.00,40.00%
OD2489,C074,P2177,05-08-2022,369.00,40.00%
OD2490,C075,P2178,06-07-2022,399.00,40.00%
OD2491,C076,P2179,27-03-2021,399.00,40.00%
OD2492,C077,P2180,22-11-2021,399.00,40.00%
OD2493,C078,P2181,25-12-2021,399.00,45.00%
OD2494,C079,P2182,22-06-2021,555.00,45.00%
OD2495,C080,P2183,14-07-2021,555.00,45.00%
OD2496,C081,P2184,27-07-2021,555.00,47.00%
OD2497,C082,P2185,07-07-2021,555.00,47.00%
OD2498,C083,P2186,27-08-2021,675.00,46.00%
OD2499,C084,P2187,09-03-2021,675.00,46.00%
OD2500,C085,P2188,11-12-2021,675.00,46.00%
OD2501,C086,P2189,29-08-2021,654.00,30.00%
OD2502,C087,P2190,30-08-2021,654.00,30.00%
OD2503,C088,P2191,27-07-2021,654.00,30.00%
OD2504,C089,P2192,10-12-2021,654.00,30.00%
OD2505,C090,P2193,11-11-2022,356.00,30.00%
OD2506,C091,P2194,12-03-2023,686.00,35.00%
OD2507,C092,P2195,06-09-2021,456.00,35.00%
OD2508,C093,P2196,08-10-2021,516.00,35.00%
OD2509,C094,P2197,30-07-2022,355.00,35.00%
OD2510,C095,P2198,20-10-2022,465.00,35.00%
OD2511,C096,P2199,12-05-2022,965.00,35.00%
OD2512,C097,P2200,18-06-2021,1158.00,40.00%
OD2513,C098,P2201,18-05-2022,264.00,40.00%
OD2514,C099,P2202,27-05-2021,433.00,15.00%
OD2515,C100,P2203,19-03-2021,562.00,15.00%
OD2516,C001,P2204,01-02-2021,423.00,15.00%
OD2517,C002,P2204,27-09-2022,621.00,44.00%
OD2518,C003,P2204,22-12-2021,333.00,44.00%
OD2519,C004,P2204,10-04-2022,236.00,44.00%
OD2520,C005,P2204,12-05-2022,456.00,44.00%
OD2521,C006,P2204,12-09-2022,963.00,10.00%
OD2522,C007,P2205,26-02-2022,234.00,10.00%
OD2523,C008,P2206,02-07-2022,456.00,10.00%
OD2524,C009,P2207,23-08-2021,564.00,30.00%
OD2525,C010,P2208,20-04-2021,634.00,30.00%
OD2526,C011,P2209,03-05-2021,236.00,30.00%
OD2527,C012,P2210,30-04-2021,444.00,25.00%
OD2528,C013,P2211,15-07-2021,456.00,25.00%
OD2529,C014,P2212,07-04-2022,963.00,30.00%
OD2530,C015,P2213,20-01-2022,456.00,30.00%
OD2531,C016,P2214,21-11-2022,1189.00,30.00%
OD2532,C017,P2215,15-01-2021,1298.00,40.00%
OD2533,C018,P2216,20-12-2021,1456.00,40.00%
OD2534,C019,P2217,27-08-2022,1478.00,40.00%
OD2535,C020,P2218,09-08-2021,256.00,40.00%
OD2536,C021,P2219,13-06-2022,2698.00,40.00%
OD2537,C022,P2220,26-02-2023,2364.00,40.00%
OD2538,C023,P2221,11-12-2021,1236.00,45.00%
OD2539,C024,P2222,25-06-2022,756.00,45.00%
OD2540,C025,P2223,27-08-2022,326.00,45.00%
OD2541,C026,P2224,30-07-2021,453.00,47.00%
OD2542,C027,P2225,17-04-2021,326.00,47.00%
OD2543,C028,P2226,17-07-2021,456.00,46.00%
OD2544,C029,P2227,29-10-2022,675.00,46.00%
OD2545,C030,P2228,22-09-2021,654.00,46.00%
OD2546,C031,P2229,02-09-2022,654.00,30.00%
OD2547,C032,P2230,24-02-2021,654.00,30.00%
OD2548,C033,P2231,06-05-2022,654.00,30.00%
OD2549,C034,P2232,10-11-2021,356.00,30.00%
OD2550,C035,P2233,06-06-2021,686.00,30.00%
OD2551,C036,P2234,04-07-2022,456.00,35.00%
OD2552,C037,P2235,02-11-2022,516.00,35.00%
OD2553,C038,P2236,16-12-2021,355.00,35.00%
OD2554,C039,P2237,17-09-2021,465.00,35.00%
OD2555,C040,P2238,17-10-2022,965.00,35.00%
OD2556,C041,P2239,01-05-2021,1158.00,35.00%
OD2557,C042,P2240,13-05-2022,264.00,40.00%
OD2558,C043,P2241,22-09-2022,433.00,40.00%
OD2559,C044,P2242,23-08-2022,562.00,15.00%
OD2560,C045,P2243,02-07-2022,423.00,15.00%
OD2561,C046,P2244,03-12-2022,621.00,15.00%
OD2562,C047,P2245,11-09-2022,333.00,35.00%
OD2563,C048,P2246,04-08-2021,236.00,35.00%
OD2564,C049,P2247,12-01-2021,456.00,35.00%
OD2565,C050,P2248,24-12-2022,963.00,35.00%
OD2566,C051,P2249,25-12-2021,234.00,55.00%
OD2567,C052,P2250,09-03-2021,456.00,55.00%
OD2568,C053,P2251,03-07-2021,564.00,55.00%
OD2569,C054,P2252,14-06-2022,634.00,55.00%
OD2570,C055,P2253,25-06-2022,236.00,50.00%
OD2571,C056,P2254,09-07-2022,444.00,50.00%
OD2572,C057,P2255,09-12-2022,456.00,50.00%
OD2573,C058,P2256,01-12-2022,963.00,50.00%
OD2574,C059,P2257,04-06-2021,456.00,50.00%
OD2575,C060,P2258,16-07-2022,1189.00,30.00%
OD2576,C061,P2259,17-10-2022,1298.00,32.00%
OD2577,C062,P2260,19-03-2023,1456.00,25.00%
OD2578,C063,P2261,10-07-2022,1478.00,45.00%
OD2579,C064,P2261,27-02-2022,256.00,15.00%
OD2580,C065,P2261,31-01-2021,2698.00,33.00%
OD2581,C066,P2261,19-05-2022,2364.00,42.00%
OD2582,C067,P2261,29-05-2022,1236.00,42.00%
OD2583,C068,P2262,29-06-2022,756.00,39.00%
OD2584,C069,P2263,21-03-2022,326.00,39.00%
OD2585,C070,P2264,10-01-2023,453.00,39.00%
OD2586,C071,P2265,16-04-2021,326.00,39.00%
OD2587,C072,P2266,20-03-2022,456.00,30.00%
OD2588,C073,P2267,20-08-2022,675.00,30.00%
OD2589,C074,P2268,05-01-2022,654.00,30.00%
OD2590,C075,P2269,06-07-2022,654.00,25.00%
OD2591,C076,P2270,10-06-2021,654.00,25.00%
OD2592,C077,P2271,20-03-2021,654.00,30.00%
OD2593,C078,P2272,09-04-2022,356.00,30.00%
OD2594,C079,P2273,16-10-2021,686.00,30.00%
OD2595,C080,P2274,04-05-2021,456.00,40.00%
OD2596,C081,P2275,21-04-2022,516.00,40.00%
OD2597,C082,P2276,24-03-2023,355.00,40.00%
OD2598,C083,P2277,25-04-2021,465.00,40.00%
OD2599,C084,P2278,25-07-2022,965.00,40.00%
OD2600,C085,P2279,05-04-2022,1158.00,40.00%
OD2601,C086,P2280,09-08-2021,264.00,45.00%
OD2602,C087,P2280,18-02-2023,433.00,45.00%
OD2603,C088,P2280,17-07-2021,562.00,45.00%
OD2604,C089,P2280,03-07-2021,423.00,47.00%
OD2605,C090,P2280,16-07-2021,621.00,47.00%
OD2606,C091,P2280,26-08-2021,333.00,46.00%
OD2607,C092,P2280,04-11-2022,236.00,46.00%
OD2608,C093,P2281,09-01-2021,456.00,46.00%
OD2609,C094,P2282,13-09-2022,963.00,30.00%
OD2610,C095,P2283,12-02-2023,234.00,30.00%
OD2611,C096,P2284,11-11-2022,456.00,30.00%
OD2612,C097,P2285,23-07-2021,564.00,30.00%
OD2613,C098,P2286,21-07-2021,634.00,30.00%
OD2614,C099,P2287,27-07-2022,236.00,35.00%
OD2615,C100,P2288,03-04-2022,444.00,35.00%
OD2616,C001,P2289,23-02-2021,456.00,35.00%
OD2617,C002,P2290,23-03-2023,963.00,35.00%
OD2618,C003,P2291,03-02-2021,456.00,35.00%
OD2619,C004,P2292,08-12-2022,1189.00,35.00%
OD2620,C005,P2293,10-02-2023,1298.00,40.00%
OD2621,C006,P2294,11-05-2022,1456.00,40.00%
OD2622,C007,P2295,22-11-2022,1478.00,15.00%
OD2623,C008,P2296,12-02-2022,256.00,15.00%
OD2624,C009,P2297,12-07-2021,2698.00,15.00%
OD2625,C010,P2298,02-10-2021,2364.00,35.00%
OD2626,C011,P2299,06-03-2022,1236.00,35.00%
OD2627,C012,P2300,04-11-2022,756.00,35.00%
OD2628,C013,P2301,11-03-2022,326.00,35.00%
OD2629,C014,P2302,28-01-2023,453.00,35.00%
OD2630,C015,P2303,04-08-2022,326.00,35.00%
OD2631,C016,P2304,17-05-2021,456.00,40.00%
OD2632,C017,P2305,15-07-2022,456.00,40.00%
OD2633,C018,P2306,07-01-2021,456.00,15.00%
OD2634,C019,P2307,25-11-2021,456.00,15.00%
OD2635,C020,P2308,21-12-2022,236.00,15.00%
OD2636,C021,P2309,13-03-2022,996.00,35.00%
OD2637,C022,P2310,18-01-2021,654.00,35.00%
OD2638,C023,P2311,28-09-2021,965.00,35.00%
OD2639,C024,P2312,11-11-2021,1158.00,35.00%
OD2640,C025,P2313,26-05-2021,264.00,55.00%
OD2641,C026,P2314,08-01-2022,433.00,55.00%
OD2642,C027,P2315,17-12-2022,562.00,55.00%
OD2643,C028,P2316,24-02-2022,423.00,55.00%
OD2644,C029,P2317,03-06-2021,621.00,50.00%
OD2645,C030,P2318,15-01-2021,333.00,50.00%
OD2646,C031,P2319,20-01-2023,236.00,50.00%
OD2647,C032,P2320,28-03-2022,456.00,50.00%
OD2648,C033,P2321,19-09-2022,963.00,50.00%
OD2649,C034,P2322,09-05-2021,234.00,30.00%
OD2650,C035,P2323,02-05-2021,456.00,32.00%
OD2651,C036,P2324,16-01-2021,564.00,25.00%
OD2652,C037,P2325,27-07-2021,634.00,45.00%
OD2653,C038,P2326,22-03-2023,236.00,15.00%
OD2654,C039,P2327,20-05-2021,444.00,33.00%
OD2655,C040,P2328,26-06-2022,456.00,42.00%
OD2656,C041,P2329,20-08-2021,963.00,42.00%
OD2657,C042,P2330,17-11-2022,456.00,39.00%
OD2658,C043,P2331,03-10-2021,1189.00,39.00%
OD2659,C044,P2331,23-01-2023,1298.00,39.00%
OD2660,C045,P2331,01-09-2022,1456.00,39.00%
OD2661,C046,P2331,03-01-2022,1478.00,37.00%
OD2662,C047,P2331,03-11-2022,256.00,37.00%
OD2663,C048,P2331,27-09-2022,2698.00,37.00%
OD2664,C049,P2332,22-11-2021,2364.00,37.00%
OD2665,C050,P2333,24-06-2022,1236.00,37.00%
OD2666,C051,P2334,17-01-2022,756.00,40.00%
OD2667,C052,P2335,29-06-2021,326.00,40.00%
OD2668,C053,P2336,25-01-2021,453.00,40.00%
OD2669,C054,P2337,29-06-2021,326.00,40.00%
OD2670,C055,P2338,13-04-2022,456.00,40.00%
OD2671,C056,P2339,16-12-2022,675.00,34.00%
OD2672,C057,P2340,23-08-2022,654.00,34.00%
OD2673,C058,P2341,11-11-2021,654.00,34.00%
OD2674,C059,P2342,11-08-2021,654.00,34.00%
OD2675,C060,P2343,20-05-2021,654.00,34.00%
OD2676,C061,P2344,04-09-2021,356.00,38.00%
OD2677,C062,P2345,13-07-2021,686.00,38.00%
OD2678,C063,P2346,01-03-2022,456.00,38.00%
OD2679,C064,P2347,25-01-2022,516.00,38.00%
OD2680,C065,P2348,15-08-2022,355.00,38.00%
OD2681,C066,P2349,22-09-2021,465.00,21.00%
OD2682,C067,P2350,18-04-2022,965.00,21.00%
OD2683,C068,P2351,27-10-2021,1158.00,21.00%
OD2684,C069,P2352,20-09-2021,264.00,21.00%
OD2685,C070,P2353,22-01-2022,433.00,21.00%
OD2686,C071,P2354,23-03-2023,562.00,22.00%
OD2687,C072,P2355,05-08-2021,423.00,22.00%
OD2688,C073,P2356,14-10-2022,621.00,22.00%
OD2689,C074,P2357,11-09-2021,333.00,22.00%
OD2690,C075,P2358,28-10-2021,236.00,22.00%
OD2691,C076,P2359,30-03-2023,456.00,22.00%
OD2692,C077,P2360,22-05-2021,963.00,30.00%
OD2693,C078,P2361,25-03-2022,234.00,30.00%
OD2694,C079,P2362,13-01-2021,456.00,30.00%
OD2695,C080,P2363,30-12-2021,564.00,30.00%
OD2696,C081,P2364,10-06-2021,634.00,30.00%
OD2697,C082,P2365,24-12-2021,236.00,30.00%
OD2698,C083,P2366,16-02-2022,444.00,14.00%
OD2699,C084,P2367,01-09-2022,456.00,14.00%
OD2700,C085,P2368,07-03-2022,963.00,14.00%
OD2701,C086,P2369,04-03-2022,456.00,14.00%
OD2702,C087,P2370,14-08-2022,322.00,12.00%
OD2703,C088,P2371,12-02-2023,422.00,12.00%
OD2704,C089,P2372,16-04-2022,123.00,12.00%
OD2705,C090,P2373,21-06-2022,324.00,12.00%
OD2706,C091,P2374,20-06-2021,222.00,12.00%
OD2707,C092,P2375,10-01-2022,342.00,12.00%
OD2708,C093,P2376,25-02-2023,124.00,34.00%
OD2709,C094,P2377,11-03-2022,324.00,34.00%
OD2710,C095,P2378,16-09-2021,756.00,34.00%
OD2711,C096,P2379,17-03-2021,326.00,34.00%
OD2712,C097,P2380,25-12-2022,453.00,34.00%
OD2713,C098,P2381,11-02-2022,326.00,34.00%
OD2714,C099,P2382,21-09-2022,456.00,44.00%
OD2715,C100,P2383,15-10-2022,456.00,44.00%
OD2716,C001,P2384,25-07-2022,456.00,44.00%
OD2717,C002,P2385,26-05-2022,456.00,44.00%
OD2718,C003,P2386,19-09-2022,236.00,44.00%
OD2719,C004,P2387,12-09-2022,996.00,10.00%
OD2720,C005,P2388,17-08-2021,654.00,10.00%
OD2721,C006,P2389,03-01-2023,456.00,10.00%
OD2722,C007,P2390,20-08-2022,785.00,30.00%
OD2723,C008,P2390,15-04-2022,365.00,30.00%
OD2724,C009,P2390,12-12-2022,965.00,30.00%
OD2725,C010,P2390,16-03-2022,444.00,25.00%
OD2726,C011,P2390,19-08-2021,569.00,25.00%
OD2727,C012,P2391,24-10-2021,475.00,30.00%
OD2728,C013,P2392,18-12-2021,598.00,30.00%
OD2729,C014,P2393,03-05-2022,536.00,30.00%
OD2730,C015,P2394,01-04-2021,256.00,40.00%
OD2731,C016,P2395,30-10-2021,456.00,40.00%
OD2732,C017,P2396,02-05-2022,456.00,40.00%
OD2733,C018,P2397,06-03-2022,745.00,40.00%
OD2734,C019,P2398,17-10-2021,356.00,40.00%
OD2735,C020,P2399,14-10-2021,1189.00,40.00%
OD2736,C021,P2400,10-04-2021,426.00,45.00%
OD2737,C022,P2401,07-11-2021,1126.00,45.00%
OD2738,C023,P2402,07-04-2022,1145.00,45.00%
OD2739,C024,P2403,12-08-2022,1235.00,47.00%
OD2740,C025,P2404,21-04-2021,1564.00,47.00%
OD2741,C026,P2405,16-09-2021,654.00,46.00%
OD2742,C027,P2406,30-03-2022,854.00,46.00%
OD2743,C028,P2407,06-01-2023,475.00,46.00%
OD2744,C029,P2408,14-12-2022,349.00,30.00%
OD2745,C030,P2409,12-02-2021,350.00,30.00%
OD2746,C031,P2410,12-01-2022,351.00,30.00%
OD2747,C032,P2411,22-03-2023,352.00,30.00%
OD2748,C033,P2412,23-02-2023,353.00,30.00%
OD2749,C034,P2413,18-01-2023,354.00,35.00%
OD2750,C035,P2414,14-04-2021,355.00,35.00%
OD2751,C036,P2415,16-09-2021,356.00,35.00%
OD2752,C037,P2416,17-06-2022,999.00,35.00%
OD2753,C038,P2417,20-01-2021,555.00,35.00%
OD2754,C039,P2418,15-09-2022,555.00,35.00%
OD2755,C040,P2419,19-03-2023,555.00,40.00%
OD2756,C041,P2420,25-02-2022,555.00,40.00%
OD2757,C042,P2421,30-09-2022,1025.00,15.00%
OD2758,C043,P2422,04-04-2021,1025.00,15.00%
OD2759,C044,P2423,21-01-2021,1025.00,15.00%
OD2760,C045,P2424,25-02-2023,555.00,35.00%
OD2761,C046,P2425,09-09-2021,599.00,35.00%
OD2762,C047,P2426,19-05-2022,555.00,35.00%
OD2763,C048,P2427,25-04-2021,555.00,35.00%
OD2764,C049,P2428,27-08-2021,565.00,55.00%
OD2765,C050,P2429,18-02-2022,555.00,55.00%
OD2766,C051,P2430,12-11-2022,999.00,55.00%
OD2767,C052,P2431,18-11-2021,999.00,55.00%
OD2768,C053,P2432,21-09-2022,999.00,50.00%
OD2769,C054,P2433,04-03-2023,999.00,50.00%
OD2770,C055,P2434,02-09-2022,1119.00,50.00%
OD2771,C056,P2435,23-01-2021,1119.00,50.00%
OD2772,C057,P2436,01-10-2022,1119.00,50.00%
OD2773,C058,P2437,30-01-2022,1119.00,30.00%
OD2774,C059,P2438,07-07-2021,985.00,32.00%
OD2775,C060,P2439,11-11-2021,985.00,25.00%
OD2776,C061,P2440,05-11-2021,985.00,45.00%
OD2777,C062,P2441,30-07-2021,985.00,15.00%
OD2778,C063,P2442,04-10-2021,985.00,33.00%
OD2779,C064,P2443,18-11-2021,369.00,42.00%
OD2780,C065,P2444,15-01-2021,399.00,42.00%
OD2781,C066,P2445,10-09-2021,399.00,39.00%
OD2782,C067,P2446,23-02-2021,399.00,39.00%
OD2783,C068,P2447,19-10-2021,399.00,39.00%
OD2784,C069,P2448,12-07-2021,555.00,39.00%
OD2785,C070,P2449,29-11-2022,555.00,30.00%
OD2786,C071,P2449,15-03-2023,555.00,30.00%
OD2787,C072,P2449,21-10-2022,555.00,30.00%
OD2788,C073,P2449,29-11-2022,675.00,25.00%
OD2789,C074,P2449,10-11-2021,675.00,25.00%
OD2790,C075,P2449,04-01-2022,675.00,30.00%
OD2791,C076,P2450,01-03-2023,654.00,30.00%
OD2792,C077,P2451,13-02-2021,654.00,30.00%
OD2793,C078,P2452,05-12-2021,654.00,40.00%
OD2794,C079,P2453,24-02-2023,654.00,40.00%
OD2795,C080,P2454,07-07-2021,356.00,40.00%
OD2796,C081,P2455,03-01-2022,686.00,40.00%
OD2797,C082,P2456,30-01-2021,456.00,40.00%
OD2798,C083,P2457,09-02-2023,516.00,40.00%
OD2799,C084,P2458,21-11-2021,355.00,45.00%
OD2800,C085,P2459,22-09-2021,465.00,45.00%
OD2801,C086,P2460,03-11-2022,965.00,45.00%
OD2802,C087,P2461,12-08-2022,1158.00,47.00%
OD2803,C088,P2462,03-01-2023,264.00,47.00%
OD2804,C089,P2463,14-02-2023,433.00,46.00%
OD2805,C090,P2464,10-01-2022,562.00,46.00%
OD2806,C091,P2465,18-10-2022,423.00,46.00%
OD2807,C092,P2466,13-03-2023,621.00,30.00%
OD2808,C093,P2467,15-09-2022,333.00,30.00%
OD2809,C094,P2468,19-08-2021,236.00,30.00%
OD2810,C095,P2469,23-01-2021,456.00,30.00%
OD2811,C096,P2470,12-08-2022,963.00,30.00%
OD2812,C097,P2471,02-03-2022,234.00,35.00%
OD2813,C098,P2472,22-07-2021,456.00,35.00%
OD2814,C099,P2473,21-03-2022,564.00,35.00%
OD2815,C100,P2474,30-01-2021,634.00,35.00%
OD2816,C001,P2475,09-03-2022,236.00,35.00%
OD2817,C002,P2476,22-01-2023,444.00,35.00%
OD2818,C003,P2477,03-12-2021,456.00,40.00%
OD2819,C004,P2478,01-05-2021,963.00,40.00%
OD2820,C005,P2479,17-06-2021,456.00,15.00%
OD2821,C006,P2480,25-06-2022,1189.00,15.00%
OD2822,C007,P2481,30-03-2022,1298.00,15.00%
OD2823,C008,P2482,18-04-2021,1456.00,35.00%
OD2824,C009,P2483,03-04-2022,1478.00,35.00%
OD2825,C010,P2484,05-01-2021,256.00,35.00%
OD2826,C011,P2485,14-10-2022,2698.00,35.00%
OD2827,C012,P2486,24-10-2021,2364.00,55.00%
OD2828,C013,P2487,06-05-2021,1236.00,55.00%
OD2829,C014,P2488,09-02-2023,756.00,55.00%
OD2830,C015,P2489,22-05-2021,326.00,55.00%
OD2831,C016,P2490,30-01-2023,453.00,50.00%
OD2832,C017,P2491,13-08-2021,326.00,50.00%
OD2833,C018,P2492,25-03-2021,456.00,50.00%
OD2834,C019,P2493,17-08-2021,675.00,50.00%
OD2835,C020,P2494,13-04-2021,654.00,50.00%
OD2836,C021,P2495,20-12-2021,654.00,30.00%
OD2837,C022,P2496,21-09-2021,654.00,32.00%
OD2838,C023,P2497,06-12-2022,654.00,25.00%
OD2839,C024,P2498,27-01-2022,356.00,45.00%
OD2840,C025,P2499,07-06-2021,686.00,15.00%
OD2841,C026,P2500,10-10-2022,456.00,33.00%
OD2842,C027,P2501,17-06-2022,516.00,42.00%
OD2843,C028,P2502,21-04-2021,355.00,42.00%
OD2844,C029,P2503,20-03-2022,465.00,39.00%
OD2845,C030,P2504,26-08-2021,965.00,39.00%
OD2846,C031,P2505,28-02-2021,1158.00,39.00%
OD2847,C032,P2506,09-08-2022,264.00,39.00%
OD2848,C033,P2507,23-03-2021,433.00,30.00%
OD2849,C034,P2508,19-11-2021,562.00,30.00%
OD2850,C035,P2509,11-02-2022,423.00,30.00%
OD2851,C036,P2510,27-02-2022,621.00,25.00%
OD2852,C037,P2511,05-05-2021,333.00,25.00%
OD2853,C038,P2512,06-01-2023,236.00,30.00%
OD2854,C039,P2513,13-01-2021,456.00,30.00%
OD2855,C040,P2514,04-02-2021,963.00,30.00%
OD2856,C041,P2515,18-01-2022,234.00,40.00%
OD2857,C042,P2516,05-09-2022,456.00,40.00%
OD2858,C043,P2517,26-10-2022,564.00,40.00%
OD2859,C044,P2518,12-07-2022,634.00,40.00%
OD2860,C045,P2519,17-10-2021,236.00,40.00%
OD2861,C046,P2520,22-05-2021,444.00,40.00%
OD2862,C047,P2521,15-03-2021,456.00,45.00%
OD2863,C048,P2522,24-11-2021,963.00,45.00%
OD2864,C049,P2523,11-01-2023,456.00,45.00%
OD2865,C050,P2524,28-10-2021,1189.00,47.00%
OD2866,C051,P2525,24-03-2022,1298.00,47.00%
OD2867,C052,P2526,29-05-2021,1456.00,46.00%
OD2868,C053,P2527,28-05-2021,1478.00,46.00%
OD2869,C054,P2528,20-11-2022,256.00,46.00%
OD2870,C055,P2529,18-01-2021,2698.00,30.00%
OD2871,C056,P2530,16-08-2022,2364.00,30.00%
OD2872,C057,P2531,29-03-2022,1236.00,30.00%
OD2873,C058,P2532,05-01-2021,756.00,30.00%
OD2874,C059,P2533,24-12-2022,326.00,30.00%
OD2875,C060,P2533,12-06-2022,453.00,35.00%
OD2876,C061,P2533,16-10-2022,326.00,35.00%
OD2877,C062,P2533,04-04-2022,456.00,35.00%
OD2878,C063,P2533,16-10-2021,675.00,35.00%
OD2879,C064,P2533,28-09-2021,654.00,35.00%
OD2880,C065,P2533,19-04-2021,654.00,35.00%
OD2881,C066,P2534,14-04-2022,654.00,40.00%
OD2882,C067,P2535,02-12-2022,654.00,40.00%
OD2883,C068,P2536,15-05-2022,356.00,15.00%
OD2884,C069,P2537,28-03-2021,686.00,15.00%
OD2885,C070,P2538,10-02-2022,456.00,15.00%
OD2886,C071,P2539,20-12-2021,516.00,35.00%
OD2887,C072,P2540,15-03-2023,355.00,35.00%
OD2888,C073,P2541,28-01-2021,465.00,35.00%
OD2889,C074,P2542,14-06-2021,965.00,35.00%
OD2890,C075,P2543,11-01-2023,1158.00,55.00%
OD2891,C076,P2544,15-11-2022,264.00,55.00%
OD2892,C077,P2545,20-10-2021,433.00,55.00%
OD2893,C078,P2546,17-01-2021,562.00,55.00%
OD2894,C079,P2547,18-04-2022,423.00,50.00%
OD2895,C080,P2548,25-12-2022,621.00,50.00%
OD2896,C081,P2549,03-06-2021,333.00,50.00%
OD2897,C082,P2550,18-09-2021,236.00,50.00%
OD2898,C083,P2551,14-01-2021,456.00,50.00%
OD2899,C084,P2552,04-08-2022,963.00,30.00%
OD2900,C085,P2553,28-12-2022,234.00,32.00%
OD2901,C086,P2554,23-03-2023,456.00,25.00%
OD2902,C087,P2555,14-07-2022,564.00,45.00%
OD2903,C088,P2556,04-11-2021,634.00,15.00%
OD2904,C089,P2557,28-02-2021,236.00,33.00%
OD2905,C090,P2558,17-06-2022,444.00,33.00%
OD2906,C091,P2559,27-10-2021,456.00,33.00%
OD2907,C092,P2560,09-02-2023,963.00,33.00%
OD2908,C093,P2561,05-01-2021,456.00,33.00%
OD2909,C094,P2562,26-05-2022,1189.00,45.00%
OD2910,C095,P2563,20-02-2023,1298.00,45.00%
OD2911,C096,P2564,16-08-2021,1456.00,45.00%
OD2912,C097,P2565,08-07-2022,1478.00,45.00%
OD2913,C098,P2566,01-01-2023,256.00,23.00%
OD2914,C099,P2567,11-07-2021,2698.00,23.00%
OD2915,C100,P2568,09-03-2022,2364.00,23.00%
OD2916,C001,P2569,13-07-2021,1236.00,23.00%
OD2917,C002,P2570,23-07-2022,756.00,23.00%
OD2918,C003,P2571,22-12-2021,326.00,12.00%
OD2919,C004,P2572,26-05-2022,453.00,12.00%
OD2920,C005,P2573,17-08-2022,326.00,12.00%
OD2921,C006,P2574,20-03-2022,456.00,12.00%
OD2922,C007,P2575,04-04-2022,456.00,12.00%
OD2923,C008,P2576,04-01-2021,456.00,12.00%
OD2924,C009,P2577,07-10-2021,456.00,12.00%
OD2925,C010,P2578,03-07-2021,236.00,12.00%
OD2926,C011,P2579,06-02-2022,996.00,12.00%
OD2927,C012,P2580,10-01-2021,654.00,12.00%
OD2928,C013,P2581,08-12-2021,654.00,35.00%
OD2929,C014,P2582,03-09-2022,654.00,35.00%
OD2930,C015,P2583,23-04-2021,654.00,35.00%
OD2931,C016,P2584,06-04-2021,456.00,35.00%
OD2932,C017,P2585,22-01-2022,1154.00,35.00%
OD2933,C018,P2586,23-02-2021,1632.00,35.00%
OD2934,C019,P2587,08-07-2021,456.00,35.00%
OD2935,C020,P2588,20-09-2022,1265.00,35.00%
OD2936,C021,P2589,11-02-2021,1149.00,35.00%
OD2937,C022,P2590,15-03-2023,1475.00,30.00%
OD2938,C023,P2591,28-06-2021,1256.00,30.00%
OD2939,C024,P2592,11-09-2021,1425.00,30.00%
OD2940,C025,P2593,08-10-2022,2365.00,30.00%
OD2941,C026,P2594,20-02-2023,645.00,30.00%
OD2942,C027,P2595,11-05-2022,1236.00,30.00%
OD2943,C028,P2596,07-03-2021,654.00,30.00%
OD2944,C029,P2597,14-04-2021,654.00,30.00%
OD2945,C030,P2598,20-06-2021,654.00,30.00%
OD2946,C031,P2599,17-12-2022,654.00,30.00%
OD2947,C032,P2600,02-08-2021,356.00,25.00%
OD2948,C033,P2601,02-08-2022,686.00,25.00%
OD2949,C034,P2602,14-03-2021,456.00,25.00%
OD2950,C035,P2603,02-07-2021,516.00,25.00%
OD2951,C036,P2604,03-10-2022,355.00,55.00%
OD2952,C037,P2605,10-03-2022,465.00,50.00%
OD2953,C038,P2606,21-03-2021,965.00,50.00%
OD2954,C039,P2607,14-03-2021,1158.00,50.00%
OD2955,C040,P2608,10-11-2022,264.00,50.00%
OD2956,C041,P2609,24-12-2021,433.00,50.00%
OD2957,C042,P2610,16-02-2021,562.00,30.00%
OD2958,C043,P2611,06-12-2021,423.00,32.00%
OD2959,C044,P2612,10-12-2022,621.00,25.00%
OD2960,C045,P2613,15-02-2022,333.00,45.00%
OD2961,C046,P2614,27-10-2021,236.00,15.00%
OD2962,C047,P2615,25-11-2022,456.00,33.00%
OD2963,C048,P2616,22-09-2021,963.00,42.00%
OD2964,C049,P2617,19-05-2022,234.00,42.00%
OD2965,C050,P2618,13-10-2021,456.00,39.00%
OD2966,C051,P2619,10-06-2021,564.00,39.00%
OD2967,C052,P2620,27-12-2021,634.00,39.00%
OD2968,C053,P2621,06-01-2023,236.00,39.00%
